clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
6,11573,0,0,1,0,0,1,0,0,0,0,0,0,0.46185753347544073,0.3195728903296401,0.6768678653704885,0.5997891043365193,0.6478996479869167,0.6594693648343367
3,696,0,0,0,0,1,0,0,0,0,0,1,0,-0.8607010591098676,-1.0946141641078027,1.555345261751314,-0.883213043791443,-0.8464563363515327,-0.9627260016110343
3,6022,0,0,0,1,0,0,0,0,1,0,0,0,0.5668225011409415,-1.1653235168296758,1.1161065635609013,0.9105979377765112,0.7731749999673853,0.6451136536268559
3,400,0,0,1,0,0,0,0,0,0,0,0,1,-1.0286450073746687,0.03673547944214751,-1.4754017557625334,-1.2295428867674347,-1.2133341528657628,-1.2067730921382138
5,863,0,0,1,0,0,0,0,0,0,0,1,0,-0.8187150720436673,-0.3168112841672132,-0.6408482292007498,-0.8299315294874448,-0.792766899788475,-0.833524600743704
1,1262,0,1,0,0,0,1,0,0,0,0,0,0,-0.48282717551406534,1.4509225338795904,-0.20160953101033707,-0.4392004245914543,-0.42588908327424474,-0.27365186365193855
5,586,0,1,0,0,0,0,1,0,0,0,0,0,-1.1126169815070692,1.5216318866014635,-0.20160953101033707,-1.478189953519428,-1.4638848568267009,-1.3359744930055448
3,1944,1,0,0,0,0,0,0,0,0,0,0,1,-0.10495329191826287,-1.8724170440483974,3.751538752703378,0.22681850420852884,0.07521232464763096,-0.07267190674720214
3,1690,0,0,1,0,0,0,1,0,0,0,0,0,-0.5667991496464657,0.24886353760776694,-1.255782406667327,-0.483601686511453,-0.47063028041012633,-0.44592039814171264
3,4296,0,0,0,0,1,0,0,0,1,0,0,0,0.20994161107823914,-0.8824861059421883,1.1161065635609013,0.4133038042725241,0.45103838058903734,0.3149322958547886
4,4838,0,0,0,1,0,0,0,0,0,1,0,0,0.8397314170712429,-0.033973873279720616,0.6768678653704885,0.9283584425445112,0.8984503519478545,0.9035164553615164
4,1011,0,0,1,0,0,0,0,1,0,0,0,0,-0.9446730332422681,0.46099159577338134,-0.20160953101033707,-1.0785785962394387,-1.1149035191668228,-1.0488602688559212
4,3306,0,0,1,0,0,0,1,0,0,0,0,0,0.04199766281343794,-1.236032869551549,-1.0800869273911626,0.39554329950452416,0.30786654975421573,0.20008660619493984
3,1768,0,0,1,0,0,0,1,0,0,0,0,0,-0.6297781302457661,-0.6703580477765739,-1.0800869273911626,-0.483601686511453,-0.5153714775460079,-0.560766087801562
2,743,0,0,0,1,0,0,1,0,0,0,0,0,-0.9866590203084683,-1.8724170440483974,0.2376291671800757,-1.0430575867034395,-1.0970070403124705,-1.2354845145531763
3,13912,0,0,1,0,0,0,0,0,1,0,0,0,1.5744861907297476,-0.10468322600159377,-1.0800869273911626,1.523335352272496,1.560620069558904,1.520812037283206
2,6808,0,0,0,1,0,0,0,0,0,1,0,0,0.9237033912036435,-1.0946141641078027,1.1161065635609013,1.0704424806885078,1.0505704222098524,0.9035164553615164
0,3544,0,0,0,1,0,0,0,0,0,1,0,0,0.6927804623395419,0.6731196539390008,0.6768678653704885,0.7951546567845142,0.755278521113033,0.8604493217390725
3,17197,0,0,1,0,0,0,0,0,0,0,1,0,2.540163893252353,-0.741067400498442,-0.20160953101033707,2.1982345334564797,2.1780485900340714,2.051973351960009
3,12717,0,0,1,0,0,0,1,0,0,0,0,0,1.595479184262848,-0.8824861059421883,-0.20160953101033707,1.621018128496493,1.5785165484132564,1.4633891924532811
4,464,0,0,1,0,0,0,0,0,0,1,0,0,-1.1126169815070692,0.3902822430515082,-0.6408482292007498,-1.4071479344474298,-1.4012471808364662,-1.364685915420507
7,1273,0,0,1,0,0,0,0,0,0,1,0,0,-0.7977220785105672,0.10744483216402065,-0.6408482292007498,-0.8210512771034452,-0.8464563363515327,-0.8191688895362225
4,1094,0,0,1,0,0,0,1,0,0,0,0,0,-0.7767290849774671,0.8852477121046152,-1.0800869273911626,-0.785530267567446,-0.7748704209341218,-0.6899674886688922
1,1362,0,0,0,0,1,0,1,0,0,0,0,0,-0.440841188447865,0.8145383593827421,0.2376291671800757,-0.35927815313545647,-0.3095619707209524,-0.24494044123697623
3,14817,0,0,0,1,0,0,0,1,0,0,0,0,1.490514216597347,-0.10468322600159377,0.2376291671800757,1.4345328284324979,1.4174482387240825,1.4059663476233564
3,5395,0,0,0,1,0,0,0,0,0,1,0,0,0.650794475273342,0.1781541848858938,0.6768678653704885,0.8217954139365138,0.7642267605402091,0.81738218811663
2,4969,0,0,0,0,1,0,0,1,0,0,0,0,0.44086453994234054,-0.3168112841672132,0.6768678653704885,0.6264298614885189,0.6568478874140928,0.6020465200044121
5,1046,0,0,0,1,0,0,0,0,1,0,0,0,-1.0286450073746687,-1.0946141641078027,0.6768678653704885,-1.1585008676954365,-1.2133341528657628,-1.27855164817562
1,4004,0,0,0,0,1,0,0,0,0,1,0,0,0.46185753347544073,1.238794475713976,0.2376291671800757,0.5376273376485207,0.5763137325695059,0.7168922096642615
2,432,0,0,0,0,1,0,0,0,0,0,1,0,-1.0076520138415686,0.7438290066608689,0.2376291671800757,-1.2384231391514344,-1.2043859134385868,-1.1493502473082893
2,1073,0,0,0,1,0,0,0,0,0,0,1,0,-0.5877921431795659,0.5317009484952545,0.6768678653704885,-0.5457634531994517,-0.6048538718177718,-0.5176989541791182
4,1851,0,0,1,0,0,0,0,0,1,0,0,0,-0.48282717551406534,0.1781541848858938,-1.0800869273911626,-0.3947991626714556,-0.34535492842965776,-0.34543041968934474
4,16174,0,0,0,1,0,0,0,0,0,0,0,1,3.1069747186460566,-1.0239048113859346,0.2376291671800757,2.5268038716644705,2.5001852094124195,2.3247318649021516
3,17887,0,0,0,0,1,0,0,0,0,1,0,0,2.5611568867854535,-0.17539257872346692,0.6768678653704885,2.0827912524644816,2.2138415477427777,2.1093961967899335
6,3420,0,0,0,0,1,0,0,1,0,0,0,0,-0.16793227251756332,1.3095038284358491,0.6768678653704885,-0.07511007684746339,-0.03216654847848527,0.0995966277425713
3,1888,0,0,1,0,0,0,1,0,0,0,0,0,-0.5877921431795659,-0.033973873279720616,-0.6408482292007498,-0.5102424436634526,-0.47063028041012633,-0.4889875317641558
1,4604,0,0,1,0,0,0,1,0,0,0,0,0,0.44086453994234054,-1.5188702804390366,1.1161065635609013,0.6974718805605163,0.7731749999673853,0.5302679639670065
1,3114,0,1,0,0,0,0,0,0,0,1,0,0,0.20994161107823914,1.8044692974889511,0.2376291671800757,0.20905799944052889,0.26312535261833414,0.4584894079296003
3,729,0,1,0,0,0,0,0,0,0,1,0,0,-0.923680039709168,1.3802131811577223,-1.0800869273911626,-1.0785785962394387,-1.1149035191668228,-0.9627260016110343
1,9302,0,0,0,1,0,0,1,0,0,0,0,0,1.490514216597347,0.8852477121046152,-1.0800869273911626,1.4256525760484982,1.3995517598697294,1.535167748490688
2,5090,0,0,0,1,0,0,0,1,0,0,0,0,0.44086453994234054,0.8145383593827421,0.2376291671800757,0.6175496091045185,0.5494690142879766,0.6881807872492984
3,3423,0,1,0,0,0,0,0,0,0,0,0,1,0.20994161107823914,-2.720929276710865,2.4338226581321396,0.5198668328805215,0.5494690142879766,0.18573089498745834
2,2779,0,0,1,0,0,0,1,0,0,0,0,0,-0.12594628545136302,-0.033973873279720616,-0.6408482292007498,0.0936147184485319,0.05731584579327786,0.07088520532760896
2,5291,0,0,0,1,0,0,0,0,0,1,0,0,0.6717874688064422,0.10744483216402065,0.6768678653704885,0.8217954139365138,0.7015890845499744,0.7743150544941861
1,6038,0,0,0,1,0,0,0,1,0,0,0,0,0.9027103976705434,-0.38752063688908134,0.2376291671800757,1.043801723536508,0.9879327462196177,0.960939300191441
3,6722,0,0,0,1,0,0,0,0,0,1,0,0,0.8607244106043431,-0.8824861059421883,1.1161065635609013,1.0793227330725073,1.0416221827826762,0.9322278777764793
4,1824,0,0,1,0,0,0,0,0,1,0,0,0,-0.5038201690471652,-1.0239048113859346,-0.20160953101033707,-0.32375714359945734,-0.2916654918665993,-0.4172089757267503
3,11655,0,0,0,1,0,0,0,0,0,0,1,0,1.469521223064247,-0.24610193144534007,0.2376291671800757,1.3723710617445,1.3458623233066718,1.31983208037847
3,1644,0,1,0,0,0,0,0,0,0,0,0,1,-0.18892526605066348,1.238794475713976,2.873061356322552,-0.07511007684746339,-0.12164894275024918,0.04217378291264661
6,4637,0,0,0,1,0,0,0,0,0,1,0,0,0.25192759814443944,0.5317009484952545,0.2376291671800757,0.4577050661925228,0.3794524651716265,0.4872008303445627
2,434,0,0,0,0,1,0,0,0,0,0,1,0,-0.9866590203084683,0.8852477121046152,-0.20160953101033707,-1.2117823819994349,-1.2043859134385868,-1.1206388248933274
2,9208,0,0,1,0,0,0,0,0,0,0,0,1,1.9733530678586502,0.24886353760776694,-1.5193256255815755,1.77198241902449,1.7485330975296074,1.7935705502253485
6,548,0,0,0,0,1,1,0,0,0,0,0,0,-1.1546029685732695,0.24886353760776694,-0.20160953101033707,-1.5225912154394274,-1.4907295751082292,-1.4795316050803564
1,2122,0,0,1,0,0,0,0,0,0,1,0,0,-0.18892526605066348,-0.17539257872346692,-0.6408482292007498,-0.021828562543465088,0.0036264092302201404,-0.029604773124758937
5,953,0,0,1,0,0,0,0,0,0,0,0,1,-0.7137501043781667,0.03673547944214751,-0.6408482292007498,-0.7144882484954478,-0.6853880266623588,-0.6899674886688922
2,2599,0,1,0,0,0,0,0,0,0,1,0,0,0.021004669280338027,2.299434766542058,-0.6408482292007498,0.10249497083253148,0.12890176121068866,0.3867108518921948
1,3717,0,0,0,1,0,0,0,1,0,0,0,0,0.44086453994234054,-1.236032869551549,1.1161065635609013,0.644190366256518,0.594210211423859,0.4584894079296003
1,4416,0,0,1,0,0,0,0,1,0,0,0,0,0.44086453994234054,-0.8824861059421883,-0.20160953101033707,0.6708311234085176,0.7105373239771513,0.5733350975894497
4,3398,0,1,0,0,0,0,0,0,0,0,1,0,0.20994161107823914,0.7438290066608689,-0.20160953101033707,0.2978605232805271,0.3794524651716265,0.429777985514638
4,991,0,0,0,0,1,1,0,0,0,0,0,0,-0.8187150720436673,1.1680851229921028,-0.6408482292007498,-0.9187340533274422,-0.873301054633062,-0.7761017559137793
3,1819,0,0,1,0,0,0,0,1,0,0,0,0,-0.5248131625802654,-0.45822998961095446,-0.6408482292007498,-0.3770386579034564,-0.4169408438470686,-0.44592039814171264
1,1214,0,0,0,0,1,0,0,0,1,0,0,0,-0.48282717551406534,-1.660288985882783,0.2376291671800757,-0.30599663883145817,-0.28271725243942314,-0.47463182055667497
4,6201,0,0,1,0,0,0,0,0,0,0,0,1,0.8817174041374433,-0.24610193144534007,0.2376291671800757,0.990520209232509,1.014777464501147,0.960939300191441
2,9129,0,0,0,0,1,0,0,0,0,0,1,0,1.5115072101304472,0.7438290066608689,1.9945839599417268,1.3279697998245013,1.3906035204425533,1.4633891924532811
2,1433,0,0,0,1,0,0,0,0,0,1,0,0,-0.4198481949147649,0.1781541848858938,-0.6408482292007498,-0.2615953769114586,-0.30061373129377544,-0.2592961524444577
3,4514,0,0,0,1,0,0,0,0,0,1,0,0,0.4198715464092404,-1.0946141641078027,1.9945839599417268,0.644190366256518,0.6210549297053874,0.4872008303445627
1,2600,1,0,0,0,0,0,1,0,0,0,0,0,-0.20991825958376362,2.299434766542058,-1.5193256255815755,-0.15503234830346205,-0.19323485816766,0.08524091653509044
2,4183,0,0,1,0,0,0,1,0,0,0,0,0,0.25192759814443944,-0.24610193144534007,-1.0800869273911626,0.49322607572852195,0.4599866200162135,0.44413369672211944
0,2844,0,1,0,0,0,0,0,0,0,0,1,0,0.44086453994234054,0.9559570648264883,-0.20160953101033707,0.5465075900325203,0.5852619719966821,0.6881807872492984
5,1070,0,0,1,0,0,0,0,1,0,0,0,0,-0.8816940526429677,-0.5289393423328276,-0.20160953101033707,-0.9542550628634413,-0.9359387306232958,-0.9914374240259965
5,698,0,0,1,0,0,0,0,0,0,1,0,0,-0.9866590203084683,-1.0946141641078027,1.1161065635609013,-1.1052193533914374,-1.0880588008852945,-1.192417380930733
3,579,0,0,1,0,0,0,0,0,1,0,0,0,-0.9866590203084683,0.1781541848858938,-0.20160953101033707,-1.1496206153114361,-1.132799998021176,-1.1206388248933274
3,11314,0,0,1,0,0,0,1,0,0,0,0,0,1.1966123071339454,-1.0239048113859346,-1.5193256255815755,1.3546105569765,1.3100693655979663,1.176274968303659
1,4903,0,0,0,1,0,1,0,0,0,0,0,0,0.5458295076078413,-0.10468322600159377,1.555345261751314,0.759633647248515,0.7105373239771513,0.7168922096642615
6,1797,0,0,1,0,0,0,0,0,1,0,0,0,-0.5667991496464657,0.3902822430515082,-1.5193256255815755,-0.4924819388954534,-0.4795785198373025,-0.43156468693423117
5,707,0,1,0,0,0,0,0,0,0,1,0,0,-1.0286450073746687,0.9559570648264883,-0.20160953101033707,-1.3183454106074324,-1.2759718288559976,-1.2067730921382138
3,2912,0,1,0,0,0,0,1,0,0,0,0,0,-0.20991825958376362,-2.1552544549358847,2.4338226581321396,-0.03958906731146426,-0.005321830196956013,-0.27365186365193855
3,5254,0,1,0,0,0,0,0,0,0,1,0,0,0.4198715464092404,-0.5996486950547008,1.555345261751314,0.5731483471845198,0.6121066902782113,0.515912252759525
4,665,0,0,1,0,0,0,0,1,0,0,0,0,-1.0916239879739689,0.1781541848858938,-1.958564323771988,-1.3361059153754316,-1.3207130259918791,-1.3072630705905823
3,2443,0,0,0,0,1,0,1,0,0,0,0,0,-0.29389023371616396,1.0973757702702296,-0.5090766197436273,-0.2349546197594599,-0.16639013988613074,-0.08702761795468363
1,2930,0,0,0,0,1,0,1,0,0,0,0,0,0.20994161107823914,-2.1552544549358847,2.4338226581321396,0.43994456142452365,0.41524542288033195,0.157019472572496
3,6785,0,0,0,0,1,1,0,0,0,0,0,0,0.46185753347544073,-1.3774515749952954,1.555345261751314,0.7152323853285163,0.7821232393945622,0.5589793863819689
1,1097,0,0,0,1,0,0,0,0,0,0,1,0,-0.48282717551406534,0.24886353760776694,1.1161065635609013,-0.36815840551945606,-0.4169408438470686,-0.3597861308968256
6,684,0,1,0,0,0,0,0,0,1,0,0,0,-1.0496380009077688,1.0973757702702296,-0.20160953101033707,-1.3361059153754316,-1.311764786564703,-1.2211288033456953
1,2002,0,0,0,1,0,0,1,0,0,0,0,0,-0.12594628545136302,0.3195728903296401,-0.20160953101033707,0.04921345652853318,0.0304711275117486,0.07088520532760896
1,4232,0,1,0,0,0,0,0,1,0,0,0,0,0.5668225011409415,-2.1552544549358847,2.873061356322552,0.8040349091685138,0.844760915384796,0.5302679639670065
1,1806,0,0,0,1,0,0,0,1,0,0,0,0,-0.20991825958376362,-0.8117767532203152,-0.20160953101033707,0.06697396129653235,0.0036264092302201404,-0.05831619553972128
1,3216,0,0,1,0,0,0,0,0,0,0,1,0,0.6298014817402419,-0.033973873279720616,-0.6408482292007498,0.8129151615525142,0.7731749999673853,0.7886707657016669
1,2242,0,1,0,0,0,1,0,0,0,0,0,0,-0.20991825958376362,-2.4380918658233774,1.1161065635609013,0.06697396129653235,0.13785000063786482,-0.1875175964070515
2,3145,0,0,1,0,0,0,0,0,1,0,0,0,-0.20991825958376362,-0.10468322600159377,-1.0800869273911626,-0.021828562543465088,0.021522888084572447,-0.015249061917278083
0,8467,0,0,0,1,0,0,0,0,0,1,0,0,3.56882057637426,-1.3067422222734222,1.1161065635609013,2.6777681621924665,2.6254605613928885,2.410866132147038
4,11879,0,0,0,0,1,0,0,0,0,0,1,0,1.469521223064247,1.0973757702702296,-1.5193256255815755,1.3546105569765,1.4263964781512588,1.5495234596981688
3,3980,1,0,0,0,0,0,0,0,0,0,0,1,0.5878154946740416,2.370144119263926,-1.5193256255815755,0.6530706186405176,0.6300031691325644,0.9465835889839602
3,5250,0,0,0,1,0,0,0,0,0,1,0,0,0.5878154946740416,0.24886353760776694,0.2376291671800757,0.7951546567845142,0.6926408451227982,0.7743150544941861
3,2028,0,0,0,0,1,0,0,0,0,0,0,1,-0.16793227251756332,0.3195728903296401,0.2376291671800757,-0.048469319695464634,-0.005321830196956013,0.013462360497684263
5,1143,0,0,0,0,1,0,0,0,1,0,0,0,-0.7767290849774671,-0.741067400498442,-0.20160953101033707,-0.7677697627994461,-0.7569739420797695,-0.833524600743704
6,988,0,0,0,1,0,0,1,0,0,0,0,0,-0.8397080655767674,-0.6703580477765739,0.6768678653704885,-0.8920932961754426,-0.8643528152058858,-0.9340145791960719
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.0076520138415686,0.5317009484952545,1.1161065635609013,-1.2029021296154352,-1.2670235894288207,-1.1780616697232515
4,11584,0,0,1,0,0,0,0,0,1,0,0,0,1.0916473394684447,-0.033973873279720616,-0.6408482292007498,1.1592450045285052,1.193742253044674,1.161919257096177
4,14105,0,0,0,1,0,0,0,0,1,0,0,0,1.469521223064247,-0.38752063688908134,0.6768678653704885,1.407892071280499,1.453241196432788,1.362899214000914
4,7716,0,0,1,0,0,0,0,0,1,0,0,0,0.6717874688064422,-0.10468322600159377,-1.0800869273911626,0.8484361710885133,0.8805538730935014,0.8460936105315917
4,587,0,0,1,0,0,0,0,0,1,0,0,0,-1.0286450073746687,-0.8117767532203152,0.2376291671800757,-1.1940218772314357,-1.1775411951570576,-1.2498402257606578
2,3089,0,0,1,0,0,0,0,0,1,0,0,0,-0.14693927898446318,-0.38752063688908134,-0.20160953101033707,0.04921345652853318,0.11100528235633636,0.027818071705165755
4,2765,0,0,0,0,1,0,0,1,0,0,0,0,-0.18892526605066348,-1.1653235168296758,1.9945839599417268,0.0048121946085344595,0.0304711275117486,-0.11573904036964598
2,5621,0,0,0,1,0,0,0,1,0,0,0,0,0.503843520541641,0.5317009484952545,1.1161065635609013,0.6175496091045185,0.6478996479869167,0.7025364984567806
6,625,0,0,1,0,0,0,0,0,0,1,0,0,-1.0286450073746687,0.5317009484952545,-1.0800869273911626,-1.2384231391514344,-1.2222823922929391,-1.1780616697232515
5,3804,0,0,1,0,0,0,0,0,0,1,0,0,-0.12594628545136302,-0.45822998961095446,-0.6408482292007498,0.0936147184485319,0.15574647949221793,0.07088520532760896
3,1013,0,0,1,0,0,0,1,0,0,0,0,0,-0.923680039709168,0.7438290066608689,-0.6408482292007498,-1.0608180914714387,-1.0970070403124705,-1.0057931352334781
1,2480,0,0,1,0,0,1,0,0,0,0,0,0,-0.18892526605066348,0.46099159577338134,-1.0800869273911626,-0.021828562543465088,0.0036264092302201404,0.04217378291264661
1,5018,0,0,0,0,1,0,1,0,0,0,0,0,0.5878154946740416,0.8145383593827421,0.6768678653704885,0.6264298614885189,0.7105373239771513,0.7743150544941861
3,758,0,0,0,1,0,1,0,0,0,0,0,0,-1.0076520138415686,-0.033973873279720616,0.2376291671800757,-1.2384231391514344,-1.2133341528657628,-1.2211288033456953
3,827,0,0,0,1,0,0,0,0,1,0,0,0,-0.8187150720436673,-0.5996486950547008,0.2376291671800757,-0.8299315294874448,-0.8106633786428273,-0.8765917343661472
2,2352,0,0,0,0,1,0,0,0,0,0,1,0,-0.08396029838516272,0.1781541848858938,-0.6408482292007498,0.06697396129653235,0.09310880350198326,0.0995966277425713
4,6730,0,0,0,1,0,0,0,0,1,0,0,0,0.5668225011409415,-2.225963807657758,1.1161065635609013,0.9105979377765112,0.8179161971032676,0.5589793863819689
6,3205,0,0,1,0,0,0,0,0,1,0,0,0,-0.20991825958376362,-0.5289393423328276,-0.6408482292007498,0.0048121946085344595,0.0304711275117486,-0.04396048433224043
1,4257,0,0,0,1,0,0,0,1,0,0,0,0,0.44086453994234054,0.03673547944214751,-0.6408482292007498,0.6175496091045185,0.5763137325695059,0.6020465200044121
4,1637,0,0,1,0,0,1,0,0,0,0,0,0,-0.7137501043781667,-0.10468322600159377,-0.20160953101033707,-0.6967277437274478,-0.6764397872351818,-0.6899674886688922
2,4693,0,0,0,0,1,0,0,0,0,0,1,0,0.44086453994234054,-0.24610193144534007,1.9945839599417268,0.5820285995685194,0.6389514085597405,0.5733350975894497
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.0076520138415686,0.5317009484952545,0.2376291671800757,-1.2029021296154352,-1.2312306317201152,-1.1637059585157707
1,2523,0,1,0,0,0,1,0,0,0,0,0,0,-0.06296730485206257,2.22872541382019,-1.958564323771988,0.0936147184485319,0.012574648657396293,0.3149322958547886
4,5056,0,1,0,0,0,0,0,0,0,0,1,0,0.7137734558726421,1.0973757702702296,-0.6408482292007498,0.7685138996325146,0.844760915384796,0.9465835889839602
2,5149,0,0,1,0,0,0,0,0,0,1,0,0,0.6088084882071417,-0.24610193144534007,-0.20160953101033707,0.8217954139365138,0.7731749999673853,0.7599593432867052
2,687,0,1,0,0,0,0,0,0,1,0,0,0,-0.7977220785105672,0.9559570648264883,-0.6408482292007498,-0.8743327914074435,-0.8464563363515327,-0.7617460447062985
1,2768,0,0,0,1,0,1,0,0,0,0,0,0,-0.18892526605066348,-0.033973873279720616,0.6768678653704885,-0.021828562543465088,-0.05901126676001452,-0.04396048433224043
3,7553,0,0,0,1,0,0,0,0,0,0,0,1,1.490514216597347,-1.8017076913265242,0.6768678653704885,1.5943773713444942,1.5516718301317272,1.2911206579635084
4,1577,0,0,1,0,0,0,0,0,0,1,0,0,-0.5667991496464657,-0.10468322600159377,-0.20160953101033707,-0.4924819388954534,-0.44378556212859704,-0.47463182055667497
2,756,0,0,0,0,1,1,0,0,0,0,0,0,-1.0076520138415686,1.0973757702702296,-0.20160953101033707,-1.2029021296154352,-1.2222823922929391,-1.106283113685846
5,1397,0,0,1,0,0,0,1,0,0,0,0,0,-0.8397080655767674,0.7438290066608689,-0.20160953101033707,-0.9098538009434426,-0.9717316883320012,-0.8622360231586663
2,3730,0,1,0,0,0,1,0,0,0,0,0,0,0.2309346046113393,1.5923412393233367,0.2376291671800757,0.31562102804852626,0.2899700708998626,0.5015565415520441
1,3216,0,0,0,1,0,0,0,0,0,0,0,1,0.6298014817402419,-1.236032869551549,0.2376291671800757,0.9194781901605108,0.8268644365304437,0.7025364984567806
2,1890,0,0,0,0,1,0,0,0,0,0,1,0,-0.20991825958376362,1.0266664175483615,0.6768678653704885,-0.12839159115146248,-0.10375246389589608,-0.0008933507097965915
3,417,0,0,0,1,0,0,0,0,0,0,0,1,-0.9656660267753682,0.3902822430515082,1.1161065635609013,-1.131860110543437,-1.1149035191668228,-1.0775716912708837
3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0286450073746687,-0.5996486950547008,-0.20160953101033707,-1.2384231391514344,-1.2312306317201152,-1.27855164817562
2,2246,0,0,0,0,1,0,0,0,0,1,0,0,-0.18892526605066348,0.8145383593827421,0.2376291671800757,-0.10175083399946294,-0.06795950618719067,0.013462360497684263
4,4284,0,1,0,0,0,0,0,0,1,0,0,0,0.2309346046113393,1.0266664175483615,0.2376291671800757,0.2978605232805271,0.37050422574445036,0.4584894079296003
3,608,0,0,0,0,1,0,0,0,0,1,0,0,-1.0496380009077688,1.238794475713976,0.2376291671800757,-1.3005849058394332,-1.3386095048462314,-1.2067730921382138
2,1634,0,0,0,1,0,0,0,1,0,0,0,0,-0.4618341819809652,-0.5289393423328276,-0.20160953101033707,-0.2882361340634582,-0.3543031678568339,-0.3741418421043071
2,1438,0,0,1,0,0,0,1,0,0,0,0,0,-0.608785136712666,0.6731196539390008,-1.0800869273911626,-0.5901647151194505,-0.5690609141090663,-0.5033432429716374
3,12756,0,1,0,0,0,0,0,0,1,0,0,0,1.490514216597347,1.0973757702702296,1.1161065635609013,1.3013290426725017,1.381655281015377,1.492100614868244
4,16311,0,0,1,0,0,0,0,0,1,0,0,0,1.5325002036635473,-0.8824861059421883,-0.20160953101033707,1.4966945951204964,1.5964130272676087,1.3916106364158756
